pl_name,pl_name,t0,period,rstar,rp_rstar,a_rstar,a_rp,b,half_duration,rho_star,T_s,mstar,mass
HATS-3 b,HATS-3 b,2456155.96734,3.547851,1.4,0.1011,7.449328250015402,73.4879318586529,0.497,0.07469999999999999,0.62,6351.0,1.21,1.071
HATS-30 b,HATS-30 b,2456629.76156,3.1743516,1.06,0.1137,8.832547224429852,77.53870143218523,0.487,0.0573,1.29,5943.0,1.09,0.706
HATS-31 b,HATS-31 b,2456960.1476,3.37796,1.87,0.0908,5.496543872220416,60.98907040818485,0.48,0.09570000000000001,0.275,6050.0,1.27,0.88
HATS-32 b,HATS-32 b,2456454.6252,2.8126548,1.1,0.1171,7.866267221984396,67.41608042734752,0.4,0.05945,1.17,5700.0,1.1,0.92
HATS-33 b,HATS-33 b,2456497.23181,2.5495551,1.02,0.1237,7.857106315530697,63.404816014310995,0.33,0.05575,1.4,5659.0,1.06,1.192
HATS-34 b,HATS-34 b,2456634.85732,2.1061607,0.98,0.15,6.946855151560754,46.327923886852815,0.937,0.0324,1.44,5380.0,0.95,0.941
HATS-35 b,HATS-35 b,2456981.80199,1.8209993,1.43,0.1051,4.8104046572733,45.72367495294097,0.26,0.06495,0.628,6300.0,1.32,1.222
HATS-36 b,HATS-36 b,2457314.4631,4.175186,1.1,0.1077,10.223801583245129,94.91620090669113,0.17,0.07039999999999999,1.19,5950.0,1.1,3.216
HATS-37 A b,HATS-37 A b,2458006.80145,4.3315366,0.88,0.0707,12.005147509197732,169.645406735047,0.14,0.060700000000000004,0.86724,5326.0,0.84,0.099
HATS-38 b,HATS-38 b,2457725.16042,4.375021,1.1,0.057,9.844563054153435,171.62688320772457,0.476,0.067,1.02548,5732.0,0.89,0.074
HATS-39 b,HATS-39 b,2457315.28338,4.5776348,1.62,0.0993,7.973445426623332,80.0619096747095,0.696,0.07775,0.457,6572.0,1.38,0.63
HATS-4 b,HATS-4 b,2455808.34095,2.516729,0.93,0.1132,8.370068855133145,74.26366256446629,0.217,0.05265,1.35215,5403.0,1.0,1.323
HATS-40 b,HATS-40 b,2456962.676,3.2642736,2.26,0.0716,4.754494167635959,66.17900417360143,0.35,0.11105,0.189,6460.0,1.56,1.59
HATS-41 b,HATS-41 b,2456795.724,4.193649,1.71,0.0798,7.331213260580659,91.72439990982743,0.849,0.04575,0.42,6424.0,1.5,9.7
HATS-42 b,HATS-42 b,2456768.60734,2.292102,1.48,0.0976,5.359821772085475,55.1376922305293,0.46,0.06805,0.55,6060.0,1.27,1.88
HATS-43 b,HATS-43 b,2457636.08946,4.3888497,0.81,0.1492,13.124925649817127,87.6727078081037,0.172,0.062259999999999996,2.18,5099.0,0.84,0.261
HATS-44 b,HATS-44 b,2456931.1138400002,2.7439004,0.85,0.129,9.231203953433273,71.5611661734745,0.862,0.0344,1.98,5080.0,0.86,0.56
HATS-45 b,HATS-45 b,2456731.19533,4.1876244,1.31,0.1004,9.046123739697617,89.67211389993152,0.689,0.06344999999999999,0.79,6450.0,1.27,0.7
HATS-46 b,HATS-46 b,2457376.68539,4.7423729,0.85,0.1088,13.57738328804505,124.36890491583009,0.634,0.0507,2.1,5495.0,0.92,0.173
HATS-47 b,HATS-47 b,2457365.3580400003,3.9228038,0.66,0.1746,13.908670796326785,79.9725505367724,0.7127,0.041715,3.36,4512.0,0.67,0.369
HATS-48 A b,HATS-48 A b,2457100.55022,3.1316666,0.72,0.1148,11.256336037809639,98.5834734425355,0.083,0.04887,2.804,4546.0,0.73,0.243
HATS-49 b,HATS-49 b,2457105.1648,4.1480467,0.7,0.1127,13.869574040750322,123.49923995527266,0.42,0.048875,2.961,4405.0,0.71,0.353
HATS-5 b,HATS-5 b,2456273.79068,4.763387,0.87,0.1076,13.396256134877795,124.35762337688868,0.158,0.06219999999999999,1.8907,5304.0,0.94,0.237
HATS-50 b,HATS-50 b,2456870.34792,3.8297015,1.12,0.1038,9.687966584942709,93.44084733933968,0.421,0.06415,1.19,5990.0,1.17,0.39
HATS-51 b,HATS-51 b,2457042.00405,3.3488702,1.44,0.101,6.927320626081046,68.84513013778658,0.3,0.0692,0.56,5758.0,1.19,0.768
HATS-52 b,HATS-52 b,2456929.03039,1.36665436,1.05,0.1352,5.1157173796669335,37.822685048443994,0.481,0.04354999999999999,1.37,6010.0,1.11,2.24
HATS-53 b,HATS-53 b,2457236.75653,3.8537768,1.1,0.125,9.291343962746481,74.22171434243556,0.198,0.07305,1.027,5644.0,0.96,0.595
HATS-54 b,HATS-54 b,2457780.01102,2.5441828,1.32,0.0832,6.130045468092961,73.79683976727449,0.74,0.052099999999999994,0.678,5702.0,1.1,0.76
HATS-55 b,HATS-55 b,2457413.1304200003,4.2042001,1.13,0.1141,10.298708199017735,90.5249812602668,0.662,0.057995,1.179,6214.0,1.2,0.921
HATS-56 b,HATS-56 b,2457788.0029,4.324799,2.2,0.0789,5.906542348714178,74.91143514417845,0.69,0.09670000000000001,0.2079,6536.0,1.57,0.602
HATS-57 b,HATS-57 b,2457778.4958900004,2.350621,0.96,0.1218,7.824034580804406,64.17159396495772,0.29,0.05184499999999999,1.633,5587.0,1.03,3.147
HATS-58 A b,HATS-58 A b,2457463.2999,4.2180896,1.43,0.0786,8.718576493551295,110.79803472836122,0.655,0.06625,0.702,7175.0,1.46,1.03
HATS-59 b,HATS-59 b,2456620.66527,5.416081,1.04,0.1116,12.63727437940757,113.58289150120663,0.457,0.07485,1.31,5670.0,1.04,0.806
HATS-6 b,HATS-6 b,2456643.74058,3.3252725,0.57,0.17978,13.667745613936738,75.96363845383657,0.427,0.04251999999999999,4.36,3724.0,0.57,0.319
HATS-60 b,HATS-60 b,2458015.72358,3.560829,1.46,0.0811,6.9340506088831395,85.4427292291973,0.45,0.0804,0.496,5688.0,1.1,0.662
HATS-61 b,HATS-61 b,2457673.0611,7.817953,1.66,0.0738,10.24382100628127,138.4735163621432,0.508,0.1152,0.33,5542.0,1.08,3.4
HATS-62 b,HATS-62 b,2455808.0515799997,3.2768837,0.93,0.1159,9.625579183403117,82.56993003613171,0.348,0.057609999999999995,1.556,5416.0,0.9,0.179
HATS-63 b,HATS-63 b,2457659.93755,3.0566527,1.07,0.1159,8.09083606289369,69.79663189274171,0.724,0.051,1.071,5627.0,0.93,0.96
HATS-64 b,HATS-64 b,2457769.8228700003,4.908897,2.11,0.0817,6.687398130379781,81.78120310086382,0.321,0.12095,0.234,6554.0,1.56,0.96
HATS-65 b,HATS-65 b,2457520.9613,3.105161,1.31,0.1181,7.381676366797348,62.69171645485937,0.667,0.060099999999999994,0.788,6277.0,1.26,0.821
HATS-66 b,HATS-66 b,2457603.0514,3.1414391,1.84,0.0787,5.509030336037833,69.90858789766904,0.283,0.09464999999999998,0.318,6626.0,1.41,5.33
HATS-67 b,HATS-67 b,2457796.8812700002,1.6091788,1.44,0.1201,4.527621499952087,37.65279823489204,0.8613,0.040549999999999996,0.677,6594.0,1.44,1.45
HATS-68 b,HATS-68 b,2457410.4086,3.5862202,1.75,0.0725,6.231017493744841,86.12929018119412,0.736,0.07125,0.356,6147.0,1.35,1.29
HATS-69 b,HATS-69 b,2457755.3939,2.2252577,0.88,0.1105,7.846230134751459,71.10112336063355,0.207,0.04912,1.854,5137.0,0.89,0.577
HATS-7 b,HATS-7 b,2456528.29697,3.185315,0.81,0.0711,10.65072850062021,149.11471227187204,0.39,0.0479,2.22,4985.0,0.85,0.12
HATS-70 b,HATS-70 b,2456911.87486,1.8882378,1.88,0.074,4.154238241465048,54.9133217199774,0.24,0.0755,0.31459000000000004,7930.0,1.78,12.9
HATS-71 b,HATS-71 b,2457858.8013400002,3.7955202,0.48,0.2202,16.776987978879184,76.52790611781464,0.348,0.041975,6.26,3405.0,0.49,0.37
HATS-72 b,HATS-72 b,2458087.64782,7.3279474,0.72,0.1029,19.86568597046919,192.78064169727335,0.153,0.06426499999999999,2.743,4656.1,0.73,0.1254
HATS-8 b,HATS-8 b,2456672.1102,3.583893,1.09,0.0814,9.206927252426107,111.86430339659755,0.36,0.06315,1.15,5679.0,1.06,0.138
HATS-9 b,HATS-9 b,2457311.7514,1.915291,1.56,0.0814,4.300643113410952,52.820692249360235,0.16,0.07308999999999999,0.451,5599.0,1.1,0.837
HD 106315 b,HD 106315 b,2457586.5487,9.55237,1.3,0.01728,15.002628091783592,870.6001924183986,0.67,0.07864583333333333,0.97706,6327.0,1.09,0.039639999999999995
HD 106315 c,HD 106315 c,2457569.0173,21.05704,1.3,0.030860000000000002,25.406876239227778,828.3759000185156,0.52,0.09662499999999999,0.97706,6327.0,1.09,0.04782
HD 108236 b,HD 108236 b,2458773.2964,3.795963,0.88,0.016380000000000002,11.061938280915559,657.833472294977,0.452,0.049666666666666665,1.82,5660.0,0.87,0.0102
HD 108236 c,HD 108236 c,2458770.90586,6.203449,0.88,0.02134,15.149992785879492,701.2743049987828,0.455,0.05958333333333333,1.82,5660.0,0.87,0.0155
HD 108236 d,HD 108236 d,2458769.7968200003,14.175685,0.88,0.02805,26.243697180700927,990.0255198252675,0.423,0.08020833333333333,1.82,5660.0,0.87,0.022
HD 108236 e,HD 108236 e,2458782.46935,19.590025,0.88,0.0323,33.40329054564075,1040.1687118044993,0.426,0.0875,1.82,5660.0,0.87,0.0306
HD 108236 f,HD 108236 f,2458793.2786,29.54115,0.88,,42.957560189638954,2043.6867581967215,0.808,0.06812499999999999,1.82,5660.0,0.87,0.0149
HD 110082 b,HD 110082 b,2458629.909,10.18271,1.19,0.025,20.419019824178054,829.6626681380619,0.5,0.060625,1.0,6200.0,1.21,0.0325
HD 110113 b,HD 110113 b,2458570.101,2.541,0.97,0.018,7.758892214916668,400.20722059466937,0.31,0.049499999999999995,1.51187,5732.0,1.0,0.01432
HD 114762 b,HD 114762 b,2455326.665,83.9151,1.2,,64.50964670116429,678.6525532246284,,,0.7917,5869.0,0.8,10.69
HD 136352 b,HD 136352 b,2458631.7672,11.57779,1.01,0.013430000000000001,20.630312756906996,1536.0940650733965,0.41,0.08199999999999999,1.234,5850.0,0.91,0.01454
HD 136352 c,HD 136352 c,2458650.8947,27.5909,1.01,0.02363,36.810950213304636,1552.769663356193,0.854,0.06684999999999999,1.234,5850.0,0.91,0.035519999999999996
HD 1397 b,HD 1397 b,2458332.08261,11.53533,2.34,0.04513,10.08078097310217,223.73155038039673,0.17,0.17919999999999997,0.147,5521.0,1.32,0.415
HD 149026 b,HD 149026 b,2454456.78761,2.87589,1.41,0.05416,6.655321470540922,123.40165592801159,0.571,0.0675,0.72,6179.0,1.42,0.38
HD 15337 b,HD 15337 b,2458411.4615599997,4.75615,0.86,0.01761,13.051951774421614,748.1447153527668,0.33,0.051875000000000004,2.0794900000000003,5125.0,0.9,0.02363
HD 15337 c,HD 15337 c,2458414.5501,17.1784,0.86,0.0256,31.70474109189005,1245.683223281951,0.87,0.046875,2.0794900000000003,5125.0,0.9,0.025519999999999998
HD 158259 b,HD 158259 b,2458766.051162,2.178,1.21,,,,,0.04632741666666666,0.72532,5801.89,1.08,0.00698
HD 17156 b,HD 17156 b,2454884.02894,21.21663,1.55,0.07454,22.5825382580979,309.65373611473376,0.477,0.06548958333333332,0.53,6040.0,1.41,3.51
HD 183579 b,HD 183579 b,2458661.06315,17.471278,0.98,0.033,29.27070363923577,880.5713123570243,0.32,0.09083333333333334,1.53,5788.0,1.03,0.06197999999999999
HD 189733 b,HD 189733 b,2453955.5255509997,2.21857567,0.75,0.15534,8.974008629984189,57.96073170276124,0.6636,0.037576,2.65,5052.0,0.79,1.13
HD 191939 b,HD 191939 b,2458715.3555400004,8.880403,0.94,0.03343,18.620869650619767,558.4605901098186,0.593,0.0640625,1.55,5427.0,0.92,0.0364
HD 191939 c,HD 191939 c,2458726.0531,28.58059,0.94,0.031580000000000004,40.30709130760691,1280.2104905939357,0.619,0.09281249999999999,1.55,5427.0,0.92,0.0331
HD 191939 d,HD 191939 d,2458743.5505,38.3561,0.94,0.030889999999999997,49.18288666932739,1595.3549234343734,0.439,0.11514583333333334,1.55,5427.0,0.92,0.0319
HD 202772 A b,HD 202772 A b,2458338.61047,3.308958,2.59,0.061279999999999994,4.323889832942903,70.53593980376105,0.403,0.11729999999999999,0.14,6272.0,1.72,1.017
HD 209458 b,HD 209458 b,2451659.93742,3.52474859,1.19,0.12086,8.505515602867797,70.85938250422547,0.507,0.064,1.04,6091.0,1.23,0.73
HD 213885 b,HD 213885 b,2458379.9704299998,1.008035,1.1,0.014530000000000001,3.933133610992198,269.88039889024697,0.675,0.03219720833333333,1.127,5978.0,1.07,0.027780000000000003
HD 21749 c,HD 21749 c,2458371.2287,7.78993,0.69,0.01196,21.659035969714584,1817.8698339761793,0.42,0.052395833333333336,3.03,4640.0,0.73,0.011640000000000001
HD 219134 b,HD 219134 b,2457126.69913,3.092926,0.78,,10.685444043321061,567.1731932578696,0.9245,0.019687499999999997,2.438,4699.0,0.81,0.01491
HD 219134 c,HD 219134 c,2457474.04591,6.76458,0.78,,18.002050981136872,1012.1558233617435,0.813,0.03458333333333333,2.438,4699.0,0.81,0.01372
HD 219666 b,HD 219666 b,2458329.1996,6.03607,1.03,0.04192,13.269362926621367,316.66682191853636,0.838,0.04495833333333333,1.1756799999999998,5527.0,0.92,0.05223
HD 221416 b,HD 221416 b,2458357.0149,14.2767,2.94,0.02854,8.981615209640562,307.3689933045676,0.728,0.17683333333333331,0.06702000000000001,5080.0,1.21,0.19
HD 23472 b,HD 23472 b,2459226.3499189997,17.667,0.73,,35.642316213885294,1516.1314774384539,,0.05233333333333333,3.3275300000000003,4813.0,0.75,0.05637999999999999
HD 23472 c,HD 23472 c,2459234.2246189998,29.625,0.73,,50.0759814575248,1852.7450346280004,,0.06133333333333333,3.3275300000000003,4813.0,0.75,0.05405
HD 2685 b,HD 2685 b,2458325.78297,4.12688,1.56,0.09467,7.829375924414812,82.53797487597681,,0.09227083333333333,0.51462,6801.0,1.43,1.17
HD 3167 b,HD 3167 b,2457393.41539,0.959624,0.87,0.0179,4.597239190197914,256.0573942594239,0.39,0.034374999999999996,1.902,5528.0,0.94,0.015790000000000002
HD 3167 c,HD 3167 c,2457394.98984,29.83832,0.87,0.03,45.50278144706646,1510.7116329412424,0.46,0.10020833333333332,1.902,5528.0,0.94,0.03083
HD 3167 d,HD 3167 d,2457806.07,8.509,0.86,,19.39540036670277,721.4051505498051,,,1.902,5261.0,0.86,0.02171
HD 332231 b,HD 332231 b,2458729.67987,18.71204,1.28,0.06976,24.123919964289563,346.57984869214687,0.133,0.12824999999999998,0.766,6089.0,1.13,0.244
HD 63433 b,HD 63433 b,2458916.4526,7.10793,0.91,0.02161,16.98990328869492,783.6021646456072,0.18,0.067,1.823,5640.0,0.99,0.0166
HD 63433 c,HD 63433 c,2458844.05799,20.5453,0.91,0.026869999999999998,34.45240472172071,1281.883425639209,0.512,0.08474999999999999,1.823,5640.0,0.99,0.0239
HD 80606 b,HD 80606 b,2455210.6428,111.4367,1.04,0.103,94.38671063808172,892.7399493956843,0.75,0.24791666666666667,1.45,5561.0,1.15,4.38
HD 80653 b,HD 80653 b,2458134.4244,0.719573,1.22,0.0121,2.9258473640418776,241.22013784176318,0.4,0.03745,0.9,6080.0,1.18,0.01762
HD 86226 c,HD 86226 c,2458543.2539,3.98442,1.05,,10.034833931292223,531.259533245359,0.63,0.065,1.233,5863.0,1.02,0.02281
HD 89345 b,HD 89345 b,2457913.8052,11.8143,1.75,0.0389,13.098530168274502,337.97239904401255,0.645,0.11945,0.305,5576.0,1.16,0.11
HD 95338 b,HD 95338 b,2458585.2795,55.087,0.87,,64.75681009848677,1579.937043938412,0.43,0.08908333333333332,1.6865400000000002,5212.0,0.83,0.13352999999999998
HD 97658 b,HD 97658 b,2456523.1254,9.4909,0.74,0.0278,23.130485934291343,793.1617062528476,0.35,0.05935,3.06,5175.0,0.89,0.02795
HIP 116454 b,HIP 116454 b,2456907.89,9.1205,0.72,0.0311,27.058212921877242,861.7345033786361,0.65,,3.0,5089.0,0.81,0.04
HIP 41378 b,HIP 41378 b,2457152.2818,15.572098,1.34,0.018430000000000002,,,0.55,,0.68,6226.0,1.17,0.0275
HIP 41378 c,HIP 41378 c,2457163.1609,31.70648,1.34,0.02,,,0.53,,0.68,6226.0,1.17,0.0223
HIP 41378 d,HIP 41378 d,2457166.2604,1114.0,1.34,0.0256,,,0.5,0.26479166666666665,0.68,6226.0,1.17,0.0467
HIP 41378 e,HIP 41378 e,2457142.0194,131.0,1.34,0.036860000000000004,,,0.31,0.27097916666666666,0.68,6226.0,1.17,0.0819
HIP 41378 f,HIP 41378 f,2457186.9142299998,1084.0,1.34,0.06602000000000001,,,0.227,0.39579166666666665,0.68,6226.0,1.17,0.233
HIP 57274 b,HIP 57274 b,2455801.779,8.1352,0.78,,19.297757560177352,684.4665548488271,,0.06416666666666666,1.96681,4510.0,0.29,0.02
HIP 57274 c,HIP 57274 c,2455793.035,32.03,0.68,,56.287828984349225,293.2812149302757,,0.1225,1.96681,4640.0,0.73,0.40902
HIP 65 A b,HIP 65 A b,2458326.10418,0.9809734,0.72,0.287,5.322045852846054,18.36875100341242,1.169,0.01637,2.898,4590.0,0.78,3.213
HIP 67522 b,HIP 67522 b,2458604.02371,6.959503,1.38,0.0667,,,0.134,0.10045833333333333,0.65,5675.0,1.22,0.228
HR 858 b,HR 858 b,2458409.1896900004,3.58599,1.31,0.0146,7.879040818462815,540.0031068669086,0.59,0.05645,0.717,6201.0,1.15,0.0157
HR 858 c,HR 858 c,2458415.6344,5.97293,1.31,0.013580000000000002,11.063486482591534,815.2330140807217,0.72,0.060450000000000004,0.717,6201.0,1.15,0.0139
HR 858 d,HR 858 d,2458409.7328,11.23,1.31,0.01514,16.857864417836062,1113.4766135571094,0.729,0.07155,0.717,6201.0,1.15,0.0168
K2-10 b,K2-10 b,2456819.5814,19.3044,0.98,0.0357,30.060617680474518,835.7846920057439,0.4,0.0793,1.38,5620.0,0.92,0.08495
K2-100 b,K2-100 b,2457140.7206200003,1.673833,1.22,0.0269,5.2171736129903366,193.55736361760756,0.4,0.033449999999999994,3.217,6168.0,1.23,0.0396
K2-101 b,K2-101 b,2457152.68135,14.677286,0.73,0.0247,,,0.35,0.06729166666666667,2.92,4819.0,0.8,0.0147
K2-102 b,K2-102 b,2457139.65518,9.915615,0.71,0.017,,,0.43,0.05541666666666667,3.03,4695.0,0.77,0.00705
K2-104 b,K2-104 b,2457175.915,1.974238,0.49,0.03657,10.093346082495094,275.01586799721844,0.37,0.03,5.5610599999999994,3546.46,0.43,0.0142
K2-105 b,K2-105 b,2457147.98708,8.267704,0.91,0.0339,18.809406144368783,553.3686322694284,0.36,0.07213,1.541,5464.0,0.99,0.09439
K2-107 b,K2-107 b,2457311.15178,3.313959,1.81,0.081,5.643109057652493,69.70148797874499,0.74,0.06714999999999999,0.457,6061.0,1.3,0.84
K2-108 b,K2-108 b,2457145.09609,4.733999,1.76,0.0277,7.098504684351601,255.40955771480805,0.33,0.07394999999999999,0.806,5599.0,1.17,0.18689
K2-11 b,K2-11 b,2456829.829,39.93767,5.15,0.0266,9.423836414532543,700.712117547422,0.39,0.121,2.1139900000000003,5433.0,1.35,0.14
K2-110 b,K2-110 b,2457233.73913,13.86387,0.71,0.0329,31.10394702445809,942.5481860373777,0.31,0.06708333333333333,3.515,4950.0,0.75,0.052539999999999996
K2-111 b,K2-111 b,2457100.0768,5.3518,1.25,0.01346,9.805466298576972,736.2542359828916,0.309,0.0665,0.6,5775.0,0.84,0.016640000000000002
K2-113 b,K2-113 b,2457398.70433,5.817685,1.24,0.0898,11.133116446813835,124.04364996381827,0.72,0.06405,0.987,5660.0,1.04,1.29
K2-114 b,K2-114 b,2457151.71493,11.391013,0.84,0.1163,24.42150910829791,209.69080728048786,0.44,0.08134999999999999,1.655,5044.0,0.89,1.85
K2-115 b,K2-115 b,2457157.15804,20.272615,0.88,0.1255,34.94272529646398,278.0940721121057,0.6,0.0804,2.663,5657.0,0.95,0.84
K2-116 b,K2-116 b,2456979.948,4.655411,0.67,0.0094,15.405288764457142,1620.009320600726,0.1,0.03937499999999999,2.1893599999999998,4348.35,0.69,0.00081
K2-117 b,K2-117 b,2457142.77452,1.2916,0.51,0.0363,7.968838710143824,218.49987590699016,0.39,0.023999999999999997,5.297,3778.0,0.54,0.015
K2-117 c,K2-117 c,2457143.5663,5.444017,0.51,0.0368,20.744278547041066,559.5195235009572,0.4,0.043949999999999996,5.297,3778.0,0.54,0.0154
K2-118 b,K2-118 b,2457160.473,50.92092,0.73,0.03174,72.16832621819749,2258.438103884456,,0.08549999999999999,2.2269099999999997,4726.29,0.76,0.022
K2-119 b,K2-119 b,2457148.8310599998,7.727283,0.71,0.0328,21.13978093775243,646.2714173886155,0.41,0.0605,2.251,4740.0,0.76,0.0218
K2-12 b,K2-12 b,2456815.3734,8.28212,1.01,0.0187,17.07483057898804,806.8243535411707,0.19,0.08708333333333332,0.84625,5800.0,1.01,0.019
K2-120 b,K2-120 b,2457175.604,9.562742,0.67,0.0276,25.03359424224286,911.8208885504087,,0.076,,4349.9,0.69,0.0148
K2-121 b,K2-121 b,2457143.56042,5.185761,0.68,0.1009,16.60174731279963,164.21058602875442,0.21,0.042300000000000004,6.532,4551.0,0.72,0.138
K2-122 b,K2-122 b,2457144.05009,2.219282,0.6,0.0186,10.214027394351014,552.1906769871688,0.39,0.02575,6.939,4027.0,0.62,0.00606
K2-123 b,K2-123 b,2457147.4973400002,30.951524,0.59,0.0427,60.09966520351407,1402.6635579232468,0.39,0.07835,4.511,4035.0,0.62,0.0253
K2-124 b,K2-124 b,2457142.18106,6.413651,0.39,0.069,27.016860584248292,395.8806560476999,0.47,0.034999999999999996,9.58,3570.0,0.39,0.0275
K2-125 b,K2-125 b,2457243.088,21.750264,0.4,0.04981,65.04722709034066,1305.1234883104216,,,8.77693,3654.47,0.49,0.017
K2-126 b,K2-126 b,2457223.79921,7.385655,0.65,0.0279,21.701706787673732,779.9363054861828,0.4,0.0539,2.903,4339.0,0.69,0.0143
K2-127 b,K2-127 b,2457223.92588,3.588163,0.66,0.1162,13.390638784938647,115.13018046504823,0.58,0.048350000000000004,2.211,4575.0,0.72,0.167
K2-128 b,K2-128 b,2457255.503,5.675819,0.78,0.01675,15.43820604814188,922.6824739379463,,0.037599999999999995,3.00478,4469.51,0.71,0.008190000000000001
K2-129 b,K2-129 b,2457335.009,8.239493,0.36,0.0266,34.046757981170046,1282.5073788089078,,0.0315,10.66281,3459.09,0.36,0.00352
K2-13 b,K2-13 b,2456812.525,39.91488,0.78,0.0226,58.279227831735604,2617.497308092899,0.0,0.1321,1.72012,5698.0,0.8,0.0133
K2-130 b,K2-130 b,2457340.612,2.49412,0.74,0.0154,9.29868781278044,597.860582602649,,0.0355,2.72247,4356.47,0.7,0.0066
K2-131 b,K2-131 b,2457582.9355,0.36931,0.75,0.0207,2.723740638493603,130.78200244432944,0.4,0.020849999999999997,2.71,5245.0,0.84,0.019819999999999997
K2-132 b,K2-132 b,2457590.1491,9.1751,3.85,0.0325,5.116089729720042,147.44161752493017,0.848,,0.0264,4840.0,1.08,0.49
K2-133 b,K2-133 b,2457821.315,3.07133,0.46,0.027,14.930710982863674,556.9569544095842,0.63,0.025416666666666664,6.6302,3655.0,0.46,0.00742
K2-133 c,K2-133 c,2457823.7686,4.86784,0.46,0.0323,20.292491038387986,635.2164169072269,0.64,0.03375,6.6302,3655.0,0.46,0.0101
K2-133 d,K2-133 d,2457826.1709,11.02454,0.46,0.0404,34.99882064142153,875.2311528944756,0.37,0.048333333333333325,6.6302,3655.0,0.46,0.0147
K2-133 e,K2-133 e,2457837.8657,26.5841,0.46,0.0348,62.92027859403415,1828.9098731435577,0.928,0.03,6.6302,3655.0,0.46,0.0115
K2-136 b,K2-136 b,2457817.7563099996,7.975292,0.66,0.0137,,,0.27,0.05291666666666667,3.52,4499.0,0.74,0.00295
K2-136 c,K2-136 c,2457812.7177,17.307137,0.66,0.0401,38.21056245006337,943.883892102828,0.28,0.071875,3.52,4499.0,0.74,0.0277
K2-136 d,K2-136 d,2457780.81164,25.575065,0.66,0.0201,,,0.53,0.065,3.52,4499.0,0.74,0.008490000000000001
K2-137 b,K2-137 b,2457583.0242,0.179715,0.44,0.0184,2.8345147792935825,153.62746616245278,0.02,0.0131,13.0,3492.0,0.46,0.5
K2-138 b,K2-138 b,2457773.31683,2.35309,0.86,0.016,8.46376566214888,524.6780186951764,0.419,0.041874999999999996,2.064,5356.3,0.94,0.00975
K2-138 c,K2-138 c,2457740.32182,3.56004,0.86,0.024390000000000002,11.154167981933874,455.3510344617785,0.369,0.049583333333333326,2.064,5356.3,0.94,0.01985
K2-138 d,K2-138 d,2457743.1598900002,5.40479,0.86,0.02532,14.734703411238803,578.9283308202316,0.241,0.05625,2.064,5356.3,0.94,0.024919999999999998
K2-138 e,K2-138 e,2457740.64558,8.26146,0.86,0.03599,19.55292392260096,541.8358988686921,0.468,0.061875,2.064,5356.3,0.94,0.04081
K2-138 f,K2-138 f,2457738.70235,12.75758,0.86,0.03085,26.121406166165247,844.0337170878207,0.56,0.06666666666666667,2.064,5356.3,0.94,0.00513
K2-138 g,K2-138 g,2457773.8615599996,41.96797,0.86,0.031869999999999996,57.78114052779868,1797.6156398429798,0.558,0.09895833333333333,2.064,5356.3,0.94,0.013590000000000001
K2-139 b,K2-139 b,2457325.8175,28.380619,0.88,0.0951,43.88610813457995,462.257272108272,0.17,0.10289999999999999,2.477,5370.0,0.96,0.387
K2-14 b,K2-14 b,2456811.4513,8.36802,0.45,0.111,29.96114702342964,305.8286826390473,0.83,0.048549999999999996,3.2418,3789.0,0.47,0.065
K2-140 b,K2-140 b,2457588.2851,6.56918,0.99,0.113,14.921928378350124,131.52385826789288,0.12,0.09499999999999999,1.477,5705.0,1.0,1.019
K2-141 b,K2-141 b,2457744.0716,0.2803244,0.68,0.02037,2.264162109707531,110.98063851868427,-0.01,0.01958333333333333,3.164,4599.0,0.71,0.01598
K2-141 c,K2-141 c,2457751.1546,7.7485,0.68,0.094,,,,,3.164,4599.0,0.71,0.023280000000000002
K2-146 b,K2-146 b,2458204.5902,2.6446,0.33,0.0572,16.876766157173282,296.1533432400553,0.8,0.0275,13.1,3385.0,0.33,0.01816
K2-146 c,K2-146 c,2458204.1316,4.00498,0.33,0.0612,,,,,13.1,3385.0,0.33,0.02358
K2-147 b,K2-147 b,2457301.94616,0.961917,0.55,0.0229,6.21638413665765,270.4954587141253,,0.02145,4.2353,3672.0,0.58,0.0078
K2-148 b,K2-148 b,2457390.05956,4.38395,0.63,0.0193,15.4959680435601,798.3197191223604,,0.037,2.9426200000000002,4079.0,0.65,0.00733
K2-148 c,K2-148 c,2457387.72777,6.9226,0.63,0.0251,21.025366332231325,837.0048156437084,,0.042300000000000004,2.9426200000000002,4079.0,0.65,0.0115
K2-148 d,K2-148 d,2457386.34305,9.7579,0.63,0.0238,26.41823626809585,1109.318026212723,,0.0375,2.9426200000000002,4079.0,0.65,0.0105
K2-149 b,K2-149 b,2457388.3383400002,11.332,0.57,0.0264,31.311699860799045,1189.5787619593802,,,3.9321699999999997,3745.0,0.59,0.0105
K2-15 b,K2-15 b,2456811.8509,11.8104,0.68,0.0354,28.776362008852697,861.6226043391115,0.51,0.05005,1.89114,5131.0,0.72,0.0211
K2-150 b,K2-150 b,2457391.96158,10.59357,0.44,0.042,35.52917663011094,854.6383440631685,,0.049999999999999996,8.035639999999999,3499.0,0.46,0.0147
